Part #,Product Name,Retail,Dealer
AZ-SEWVXC2-B,VX Cruiser (15-20) / VX Cruiser HO/VX LTD (16-20),366.95,238.5
AZ-SEWVXR,VXR (11-14),272.95,177.4
AZ-SEWVXR1,VXR (11-14),335.95,218.35
AZ-SEWVXR1-B,VXR (15-19) / GP1800 (19-20),335.95,218.35
AZ-SEWVXR-B,VXR (15-19) /GP1800 (17-20),272.95,177.4
BLOCK-02,"Hydro Turf 2"" Thick Mounting Block (4.7"" x 5.",13.95,9.05
BLOCK-02-PSA,"Hydro Turf 2"" Mounting Block W/PSA (4.7"" x 5.1"").",18.95,12.3
BLOCK-04,"Hydro-Turf 4"" Thick Mounting Block (4.7""X5.1"")",27.65,17.95
BLOCK-04-PSA,"Hydro-Turf 4"" Thick Mounting Block  W/PSA (4.7""X5.1"")",31.95,20.75
KICK01,"Hydro-Turf 1"" Thick Kick Tail",20.25,13.15
KICK02,"Hydro-Turf 2"" Thick Kick Tail",27.65,17.95
KICK03,"Hydro-Turf 2"" Thick Corner Kicks",33.95,22.05
KICK03-PSA,"Hydro-Turf 2"" Thick Corner Kicks W/PSA",39.95,39.95
SEW05,F-12 / F-12X,203.95,132.55
SEW05-A,F-12 / F-12X,203.95,132.55
SEW05-B,F-12 / F-12X,203.95,132.55
SEW06,R-12 / R-12X,161.95,105.25
SEW06-A,R-12 / R-12X,161.95,105.25
SEW06-B,R-12 / R-12X,161.95,105.25
SEW06-C,R-12 / R-12X,161.95,105.25
SEW07,F-15-X (08),214.95,139.7
SEW07-B,F-15 / F-15X,214.95,139.7
SEW20P,JS 300 / 440 / 550 Chinpad,36.5,23.7
SEW20P-A,JS300 / 440 / 550 Chinpad - All Black,36.5,23.7
SEW20P-B,JS300 / 440 / 550 Chinpad - All Gray,36.5,23.7
SEW21,TS,113.9,74.0
SEW21-A,TS,113.9,74.0
SEW21-B,TS,113.9,74.0
SEW40,X2,115.95,75.34999999999998
SEW40-A,X2,115.95,75.34999999999998
SEW40-B,X2,115.95,75.34999999999998
SEW40-C,X2,115.95,75.34999999999998
SEW41,X-2  European Model (06-08),72.95,47.4
SEW41-B,X-2 European Model (06-08),72.95,47.4
SEW60,ZXi (95-97)  Seat Cover w/Cowling Cover,144.95,94.2
SEW601,ZXi 1100 (98-03)  Seat Cover W/Cowling Cover,144.95,94.2
SEW601-B,ZXi 1100 (98-03) Seat Cover + Cowling Cover,144.95,94.2
SEW60-B,ZXi (95-97) Seat Cover + Cowling Cover,144.95,94.2
SEW61,Ultra 150 / 130 DI  Seat Cover W/Handlebar Cover,144.95,94.2
SEW61-B,Ultra 150 / 130 DI Seat Cover + Handlebar Cover,144.95,94.2
SEW61-C,Ultra 150 / 130 DI Seat Cover + Handlebar Cover,144.95,94.2
SEW62,Ultra 250LX 07-08 260X 09-13 300X 11-14 310X 14-20,202.95,131.9
SEW621,Ultra 250LX 07-08/260X 09-13/300X 11-14/310X 14-16,209.55,136.2
SEW621-B,Ultra 310R (14-20) & 310X SE (14-19),209.55,136.2
SEW62-B,Ultra 310R / 310X SE (14-16),202.95,131.9
SEW62C,Ultra 260LX 10-12 Ultra LX 250 300 310 11-20,231.95,150.75
SEW62C-B,Ultra 260LX 10-12/Ultra LX/250 LX/300/310 LX 11-16,231.95,150.75
SEW63,ST / STS / 750 STX / 900 STX (Pre 99),128.95,83.79999999999998
SEW631,1100STX 97  900STX 99-00 900STS 01-02  Seat/CWL,139.7,90.8
SEW631-B,1100 STX 97/900 STX 99-00/900 STS 01-02 W/Cowling,139.7,90.8
SEW632,1100 STX (98-99),195.6,127.1
SEW632-B,1100 STX (98-99),195.6,127.1
SEW63-A,ST / STS / 750 STX / 900 STX (Pre 99),128.95,83.79999999999998
SEW63-B,ST / STS / 750 STX / 900 STX (Pre 99),128.95,83.79999999999998
SEW64,1100 STX DI (00-02) / 900 STX (01-02),195.6,127.1
SEW641,STX-12F (06-11) / STX-15F (06-19),203.95,132.55
SEW641-B,STX-12F (06-11) / STX-15F (06-16),203.95,132.55
SEW641-C,STX-12F (06-11) / STX-15F (06-16),203.95,132.55
SEW642,1200 STX-R 02-05 STX 03-05 900 STX 06 STX 12-13,203.95,132.55
SEW642-A,1200 STX-R 02-05 STX 03-05 900 STX 06 STX 12-13,203.95,132.55
SEW642-B,1200 STX-R 02-05 STX 03-05 900 STX 06 STX 12-13,203.95,132.55
SEW643,STX-160LX (20),225.7,146.7
SEW64-B,1100 STX DI (00-02) / 900 STX (01-02),195.6,127.1
SEW64R,1200 STX-R 02-05 STX 03-05 900 STX 06 STX 12-13,209.55,136.2
SEW64R-B,1200 STX-R 02-05 STX 03-05 900 STX 06 STX 12-13,209.55,136.2
SEW65,650 SX Side Covers only (plastics not included),123.55,80.29999999999998
SEW65-D,650 SX Side Covers only (no plastic components),123.55,80.29999999999998
SEW65K,"650 SX Sides Kit (2 sides, dash, 2 corners)",139.7,90.8
SEW65K-D,"650 SX Sides Kit (2 sides, dash, 2 corners)",139.7,90.8
SEW65P,650 SX Chinpad Cover,48.25,31.35
SEW65P-D,650 SX Chinpad Cover,48.25,31.35
SEW66,750 SS / Xi,123.55,80.29999999999998
SEW66-B,750 SS / Xi,123.55,80.29999999999998
SEW67,750 SX Sides + Dash cover (plastic not included),123.55,80.29999999999998
SEW67-A,750 SX Side Covers only (no plastic components),123.55,80.29999999999998
SEW67P,750 SX Chinpad Cover,48.25,31.35
SEW67P-A,"750SX Chin Pad Cover ""Low Profile""",48.25,31.35
SEW68P,800 SX-R Chinpad Cover,48.25,31.35
SEW68P-A,800 SX-R Chinpad Cover,48.25,31.35
SEW70,WaveRunner 500 & 650,112.75,73.25
SEW701,"EX, EX Sport, EX Deluxe (17-20)",177.25,115.2
SEW701-B,"EX, EX Sport, EX Deluxe (17-20)",177.25,115.2
SEW701-C,"EX, EX Sport, EX Deluxe (17-20)",177.25,115.2
SEW70-B,WaveRunner 500 & 650,112.75,73.25
SEW72,SUV,203.95,132.55
SEW72-B,SUV,203.95,132.55
SEW73,WaveRunner III,123.55,80.29999999999998
SEW73-A,WaveRunner III,123.55,80.29999999999998
SEW73-B,WaveRunner III,123.55,80.29999999999998
SEW74,WaveBlaster,134.25,87.25
SEW741,WaveBlaster II,139.7,90.8
SEW741-A,WaveBlaster II,139.7,90.8
SEW741-B,WaveBlaster II,139.7,90.8
SEW742,WaveBlaster 800,139.7,90.8
SEW742-A,WaveBlaster 800,139.7,90.8
SEW742-B,WaveBlaster 800,139.7,90.8
SEW74-B,WaveBlaster,134.25,87.25
SEW751P,SuperJet (96-18) / FX1 Chinpad,48.25,31.35
SEW751P-A,SuperJet (96-20) / FX1 Chinpad,48.25,31.35
SEW751P-B,SuperJet (96-20) / FX1 Chinpad,48.25,31.35
SEW751P-C,SuperJet (96-20) / FX1 Chinpad,48.25,31.35
SEW75P,SuperJet (90-95) Chinpad,48.25,31.35
SEW75P-A,SuperJet (90-95) Chinpad,48.25,31.35
SEW75P-B,SuperJet (90-95) Chinpad,48.25,31.35
SEW75P-C,SuperJet (90-95) Chinpad,48.25,31.35
SEW76,WaveRaider,128.95,83.79999999999998
SEW76-B,WaveRaider,128.95,83.79999999999998
SEW77,VXR (Pre 2011),128.95,83.79999999999998
SEW77-B,VXR (Pre 2011),128.95,83.79999999999998
SEW78,WaveVenture (94-96),177.25,115.2
SEW781,WaveVenture (97-98),177.25,115.2
SEW781-B,WaveVenture (97-98),177.25,115.2
SEW782,XL1200 (98) / XL700 & 760 (98-04),203.95,132.55
SEW782-B,XL1200 (98) / XL700 / 760 (98-04),203.95,132.55
SEW784,XL1200 Limited (99-00) / XL800 (00-01),203.95,132.55
SEW784-B,XL1200 Limited (99-00) / XL800 (00-01),203.95,132.55
SEW785,XLT1200 (01-05) / XLT800 (02-04),209.45,136.1
SEW785-B,XLT1200 (01-05) / XLT800 (02-04),209.45,136.1
SEW78-B,WaveVenture (94-96),177.25,115.2
SEW79,GP760 (99-00) / GP800 (98-00) / GP1200R (97-99),177.25,115.2
SEW791,GP800R (01-02) / GP1200R (00-02),171.95,111.75
SEW791-B,GP800R (01-02) / GP1200R (00-02),171.95,111.75
SEW792,GP800R (03-04) / GP1300R (03-08),171.95,111.75
SEW792-B,GP1300R (03-08) / GP800R (03-04),171.95,111.75
SEW79-A,GP760 (99-00) / GP800 (98-00) / GP1200R (97-99),177.25,115.2
SEW79-B,GP760 (99-00) / GP800 (98-00) / GP1200R (97-99),177.25,115.2
SEW79-C,GP760 (99-00) / GP800 (98-00) / GP1200R (97-99),177.25,115.2
SEW80,XP (Pre 93) / SP (Pre 94),112.75,73.25
SEW80-A,XP (Pre 93) / SP (Pre 94),112.75,73.25
SEW80-B,XP (Pre 93) / SP (Pre 94),112.75,73.25
SEW80P,SP / XP (Pre 93) Handlebar Cover,72.95,47.7
SEW81,Spark & Trixx 2-Up (14-20),155.75,101.2
SEW811,Spark & Trixx 3-Up (14-20),177.25,115.2
SEW811-B,Spark + Trixx 3-Up (14-20),177.25,115.2
SEW81-B,Spark & Trixx 2-Up (14-20),155.75,101.2
SEW81T,Spark & Trixx 2-Up Comfort Seat (14-20),155.75,101.2
SEW81T-B,Spark + Trixx 2-Up Comfort Seat (14-20),155.75,101.2
SEW82,GT Family (90-95) / GTS (96-00) / GTI (96),155.75,101.2
SEW82 -B,GT Family (90-95) / GTS (96-00) / GTI (96),155.75,101.2
SEW821,GTX (96-02) / GTI (97-00),203.95,132.55
SEW821-A,GTX (96-99) / GTI (97-00),203.95,132.55
SEW821-B,GTX (96-99) / GTI (97-00),203.95,132.55
SEW821-C,GTX (96-99) / GTI (97-00),203.95,132.55
SEW821P,GTX (96-99) / GTI (97-00) Handlebar Cover,36.5,23.7
SEW822,GTX (00-02),203.95,132.55
SEW822-A,GTX (00-02),203.95,132.55
SEW822-B,GTX (00-02),203.95,132.55
SEW823,GTI (01-05) / GTS (01),203.95,132.55
SEW823-B,GTI (01-05) / GTS (01),203.95,132.55
SEW824,GTI 4-Tec 06-08/GTI/SE 130/155/Wake 155 09-10,213.85,139.0
SEW824-A,GTI 4-Tec 06-08/GTI 130/155/Wake 155 09-10,213.85,139.0
SEW824-B,GTI 4-Tec 06-08/GTI 130/155/Wake 155 09-10,213.85,139.0
SEW824-C,GTI 4-Tec 06-08/GTI 130/155/Wake 155 09-10,213.85,139.0
SEW82P,GT Family (90-95) Handlebar Cover ***,72.95,47.4
SEW82T,GTI (96) Optional Touring Seat,177.25,115.2
SEW82T-B,GTI (96) Optional Touring Seat,177.25,115.2
SEW83,XP (93-96) / SP Family (94-99),155.75,101.2
SEW831,GS / GSX,155.75,101.2
SEW831-A,GS / GSX,155.75,101.2
SEW831-B,GS / GSX,155.75,101.2
SEW831P,GS / GSX Handlebar Cover,36.5,23.7
SEW832,XP (95) / SPX (99)  ** with hump **,155.75,101.2
SEW832-A,XP (95) / SPX (99) ** with Hump **,155.75,101.2
SEW832-B,XP (95) / SPX (99) ** with Hump **,155.75,101.2
SEW83-A,XP (93-96) / SP Family (94-99),155.75,101.2
SEW83-B,XP (93-96) / SP Family (94-99),155.75,101.2
SEW83-C,XP (93-96) / SP Family (94-99),155.75,101.2
SEW83P,XP 93-96 SP Family 94-98 HandleBar Cover *See Note,72.95,47.4
SEW84,XP (97-04),155.75,101.2
SEW84-B,XP (97-04),155.75,101.2
SEW85,LRV,429.95,279.45
SEW85-B,LRV,429.95,279.45
SEW85-C,LRV,429.95,279.45
SEW86,RX / RXX,171.95,111.75
SEW86-A,"RX, RXX",171.95,111.75
SEW86-B,"RX, RXX",171.95,111.75
SEW87,HX,142.95,92.9
SEW87-B,HX,142.95,92.9
SEW88,GTX Di 02-03 GTX 4-Tec 02-06 RXT 05-09 see note,213.85,139.0
SEW881,GTX (07-09) / GTX Limited (08) (not iS),225.7,146.7
SEW881-B,GTX (07-09) / GTX Limited (08) (not iS),225.7,146.7
SEW881P,GTX (07-09) / RXP (07-08) Chinpad Cover,48.25,31.35
SEW881P-A,GTX (07-09)/RXP (07-08) (not RXP-X) Chinpad Cover,48.25,31.35
SEW881P-B,GTX (07-09)/RXP (07-08) (not RXP-X) Chinpad Cover,48.25,31.35
SEW882,RXT iS 09-12 RXT-X 260 WakePro 215 10-15 *notes,279.45,181.6
SEW882-B,RXTiS 09-12/RXT 260/Pro 215 10-15/RXT-X aS 12-15,279.45,181.6
SEW883,"GTX LTD iS (09-15) / GTX 155, GTX 215 (10-15)",279.45,181.6
SEW883-A,GTX LTD IS (09-15) / GTX 155 + 215 + Wake (12-15),279.45,181.6
SEW884,"GTS, GTI (11-17) / Wake 155 (12-17)",267.55,173.9
SEW884-B,GTS 130 / GTI 130 (11-16) / Wake 155 (12-16),267.55,173.9
SEW885,GTR 215 12-16  GTI SE/LTD 155 12-19 GTR 230 17-19,279.45,181.6
SEW885-A,GTR 215/GTI SE 130/GTI SE 155/GTI LTD 155 12-16,279.45,181.6
SEW885-B,GTR 215/GTI SE 130/GTI SE 155/GTI LTD 155 12-16,279.45,181.6
SEW886,"RXTX 300, RXT-X aS 260/RXT 260 Wake Pro 215 16-17",279.45,181.6
SEW886-B,"RXT-X 300, RXT-X aS 260, RXT 260, Wake Pro 215 (16-17)",279.45,181.6
SEW887,"GTX LTD 215, 260 & 300 + GTX & GTX-S 155 (16-17)",305.95,198.85
SEW887-B,GTX LTD 215/260/300/GTX/GTX-S 155 16-17,305.95,198.85
SEW888,GTX & GTX Limited (18-20),305.95,198.85
SEW888-A,GTX / GTX Limited (18-20),305.95,198.85
SEW889,GTI SE 130 & 170 / GTI 90 & 130 / GTR 230 (20),299.95,194.95
SEW889-A,GTI SE 130 + 170 / GTI 90 + 130 / GTR 230 (20),299.95,194.95
SEW889-B,GTI SE 130 + 170 / GTI 90 + 130 / GTR 230 (20),299.95,194.95
SEW88-A,GTX Di 02-03 GTX 4-Tec 02-06 RXT 05-09 see note,213.85,139.0
SEW88-B,GTX Di 02-03 GTX 4-Tec 02-06 RXT 05-09 see note,213.85,139.0
SEW88P,GTX Di 02-03/4-Tec 02-06 Chin pad Cover See note,36.5,23.7
SEW89,RXP (04-08),177.25,115.2
SEW891,RXP-X (04-11),182.7,118.75
SEW891-B,RXP-X (04-11),182.7,118.75
SEW892,RXP-X 260 12-15 RXP-X 300 16-20 GTR-X 230 17-19,225.7,146.7
SEW892-B,RXP-X 260 12-15/RXP-X 300 16-20/GTR-X 230 17-19,225.7,146.7
SEW893,RXT 230 (19) / Wake Pro 230 & RXT-X 300 (18-20),290.2,188.6
SEW893-A,"RXT 230, RXT-X 300 &amp; Wake Pro 230 (18)",290.2,188.6
SEW89-B,RXP (04-08),177.25,115.2
SEW89P,RXP Supercharged (04) / RXP (04-06) Chinpad Cover,36.5,23.7
SEW90,SL (94-96) / SL 700 & 780 (97),116.95,76.0
SEW901,SL 900 & 1050 / Pro 785 (97-01),116.95,76.0
SEW901-B,SL 900 & 1050 / Pro 785 (97-01),116.95,76.0
SEW90-B,SL (94-96) / SL 700 & 780 (97),116.95,76.0
SEW91,Hurricane,116.95,76.0
SEW91-A,Hurricane,116.95,76.0
SEW92,SLH (98-01) / SLX (99-01) / Pro 1200 (00-01),116.95,76.0
SEW921,SLH (98-01) / SLX (99-01) / Pro 1200 (00-01),116.95,76.0
SEW921-B,SLXH (98),116.95,76.0
SEW92-B,SLXH (98),116.95,76.0
SEW93,SLT (94-97) / SLTX (96) / SLTH (98-99),116.95,76.0
SEW931,SLTX (97-99) / X-45,133.95,87.04999999999998
SEW931-B,SLTX (97-99) / X-45,133.95,87.04999999999998
SEW93-B,SLT (94-97) / SLTX (96) / SLTH (98-99),116.95,76.0
SEW94,Virage TX / Freedom,198.75,129.15
SEW94-B,Virage TX / Freedom,198.75,129.15
SEW95,Genesis,198.75,129.15
SEW95-B,Genesis,198.75,129.15
SEW97,MSX,144.95,94.2
SEW97-B,MSX,144.95,94.2
SEWFX,FX (02-04) / FX HO (05-11),237.45,154.3
SEWFX1,FX SHO (08-11),268.7,174.65
SEWFX11,FX HO (12-18) / FX SHO (12-16) / FX SVHO (14-18),268.7,174.65
SEWFX11-A,FX HO (12-18) / FX SHO (12-16) / FX SVHO (14-18),268.7,174.65
SEWFX11-B,FX HO (12-18) / FX SHO (12-16) / FX SVHO (14-18),268.7,174.65
SEWFX1-B,FX SHO (08-11),268.7,174.65
SEWFX1C,FX Cruiser SHO (08-09),311.7,202.6
SEWFX1C-A,FX Cruiser SHO (08-09),311.7,202.6
SEWFX1C-B,FX Cruiser SHO (08-09),311.7,202.6
SEWFX1CT,FX Cruiser HO/SHO (10-11),300.95,195.6
SEWFX1CT-A,FX Cruiser SHO (10-11),300.95,195.6
SEWFX1CT-B,FX Cruiser SHO (10-11),300.95,195.6
SEWFX2,FX Cruiser HO (05),311.7,202.6
SEWFX21,FX Cruiser HO/SHO (12-13),311.7,202.6
SEWFX21-B,FX Cruiser HO + SHO (12-13),311.7,202.6
SEWFX22,FX Cruiser HO/SVHO 14-18 FX Cruiser SHO 14-16,311.7,202.6
SEWFX2-A,FX Cruiser HO/SVHO 14-18 FX Cruiser SHO 14-16,311.7,202.6
SEWFX2-B,FX Cruiser HO/SVHO 14-18 FX Cruiser SHO 14-16,311.7,202.6
SEWFX2V,FX Cruiser HO (06-11),311.7,202.6
SEWFX2V-A,FX Cruiser HO (06-11),311.7,202.6
SEWFX2V-B,FX Cruiser HO (06-11),311.7,202.6
SEWFX3,FX HO/SVHO (19-20),311.7,202.6
SEWFX3-A,FX HO/SVHO (19-20),311.7,202.6
SEWFX3-B,FX HO/SVHO (19-20),311.7,202.6
SEWFX3C,FX Cruiser (03-04),311.7,202.6
SEWFX3-C,FX HO/SVHO (19-20),311.7,202.6
SEWFX3C-A,FX Cruiser (03-04),311.7,202.6
SEWFX3C-B,FX Cruiser (03-04),311.7,202.6
SEWFX-B,FX (02-04) / FX HO (05-11),237.45,154.3
SEWFXC,FX Cruiser (03-04),311.7,202.6
SEWFXC-D,FX Cruiser (03-04),311.7,202.6
SEWFZR,FZR (09-11),252.55,164.15
SEWFZR1,FZR (12-16),278.95,181.3
SEWFZR1-B,FZR (12-16),278.95,181.3
SEWFZR-B,FZR (09-11),252.55,164.15
SEWFZS,FZS (09-16),252.45,164.05
SEWFZS-B,FZS (09-16),252.45,164.05
SEWQS01,GIBBS QUADSKI XL,0.0,0.0
SEWQS01-B,GIBBS QUADSKI XL (14-16),0.0,0.0
SEWQS01-C,GIBBS QUADSKI XL (14-16),0.0,0.0
SEWSC,SC (Superchicken),0.0,0.0
SEWVX,VX Deluxe Sport (05-09),203.95,132.55
SEWVX1,VXS VX Deluxe Sport (10-14) V1/Sport (15-16),236.45,153.65
SEWVX1-B,VXS VX Deluxe Sport (10-14) V1/Sport (15-16),236.45,153.65
SEWVX2,VXS (15-16) /VX/VX Deluxe (15-20),268.7,174.65
SEWVX2-A,VXS (15-16) /VX/VX Deluxe (15-20),268.7,174.65
SEWVX2-B,VXS (15-16) /VX/VX Deluxe (15-20),268.7,174.65
SEWVX-A,VX Deluxe Sport (05-09),203.95,132.55
SEWVX-B,VX Deluxe Sport (05-09),203.95,132.55
SEWVXC,VX Cruiser (06-09),305.95,198.85
SEWVXC1,VX Cruiser (10-14),305.95,198.85
SEWVXC1-B,VX Cruiser (10-14),305.95,198.85
SEWVXC2,VX Cruiser (15-20) / VX Limited (16-20),305.95,198.85
SEWVXC2-A,VX Cruiser (15-20) / VX Limited (16-20),305.95,198.85
SEWVXC2-B,VX Cruiser (15-20) / VX Limited (16-20),305.95,198.85
SEWVXC-A,VX Cruiser (06-09),305.95,198.85
SEWVXC-B,VX Cruiser (06-09),305.95,198.85
SEWVXR,VXR (11-14),225.7,146.7
SEWVXR1,VXR (15-19) / GP1800 (17-20),284.95,185.2
SEWVXR1-A,VXR (15-19) / GP1800 (17-20),284.95,185.2
SEWVXR1-B,VXR (15-19) / GP1800 (17-20),284.95,185.2
SEWVXR-B,VXR (11-14),225.7,146.7
SHT40-2TD-BLACK-BLUE,,115.95,75.34999999999998
SHT40-2TD-BLACK-DKG,,115.95,75.34999999999998
SHT40-2TD-BLACK-GRAY,,115.95,75.34999999999998
SHT40-2TD-BLACK-LG,,115.95,75.34999999999998
SHT40-2TD-BLACK-ORAN,,115.95,75.34999999999998
SHT40-2TD-BLACK-PINK,,115.95,75.34999999999998
SHT40-2TD-BLACK-RED,,115.95,75.34999999999998
SHT40-2TD-BLACK-WHIT,,115.95,75.34999999999998
SHT40-2TD-BLACK-YL,,115.95,75.34999999999998
SHT40-2TD-BLK-BLU,,115.95,75.34999999999998
SHT40-2TD-BLK-DKGR,,115.95,75.34999999999998
SHT40-2TD-BLK-GRA,,115.95,75.34999999999998
SHT40-2TD-BLK-LG,,115.95,75.34999999999998
SHT40-2TD-BLK-ORAN,,115.95,75.34999999999998
SHT40-2TD-BLK-PINK,,115.95,75.34999999999998
SHT40-2TD-BLK-RED,,115.95,75.34999999999998
SHT40-2TD-BLK-WHT,,115.95,75.34999999999998
SHT40-2TD-BLK-YELL,,115.95,75.34999999999998
SHT40-2TD-BLU-BLK,,115.95,75.34999999999998
SHT40-2TD-BLUE-BLACK,,115.95,75.34999999999998
SHT40-2TD-DKG-BLACK,,115.95,75.34999999999998
SHT40-2TD-DKG-BLK,,115.95,75.34999999999998
SHT40-2TD-GRA-BLK,,115.95,75.34999999999998
SHT40-2TD-GRAY-BLACK,,115.95,75.34999999999998
SHT40-2TD-LG-BLACK,,115.95,75.34999999999998
SHT40-2TD-LG-BLK,,115.95,75.34999999999998
SHT40-2TD-RED-BLACK,,115.95,75.34999999999998
SHT40-2TD-RED-BLK,,115.95,75.34999999999998
SHT40D-BLCA,,84.95,55.2
SHT40D-BLK,,84.95,55.2
SHT40D-BLMA,,84.95,55.2
SHT40D-DBlU,,84.95,55.2
SHT40D-DKGR,,84.95,55.2
SHT40D-Gray,,84.95,55.2
SHT40D-GRCA,,84.95,55.2
SHT40D-LG,,84.95,55.2
SHT40D-LGCA,,84.95,55.2
SHT40D-LTBLU,,84.95,55.2
SHT40D-ORAN,,84.95,55.2
SHT40D-PINK,,84.95,55.2
SHT40D-PLMA,,84.95,55.2
SHT40D-PRPL,,84.95,55.2
SHT40DPSA-BLCA,,114.95,74.7
SHT40DPSA-BLK,,114.95,74.7
SHT40DPSA-BLMA,,114.95,74.7
SHT40DPSA-DBlU,,114.95,74.7
SHT40DPSA-DKGR,,114.95,74.7
SHT40DPSA-Gray,,114.95,74.7
SHT40DPSA-GRCA,,114.95,74.7
SHT40DPSA-LG,,114.95,74.7
SHT40DPSA-LGCA,,114.95,74.7
SHT40DPSA-LTBLU,,114.95,74.7
SHT40DPSA-ORAN,,114.95,74.7
SHT40DPSA-PINK,,114.95,74.7
SHT40DPSA-PLMA,,114.95,74.7
SHT40DPSA-PRPL,,114.95,74.7
SHT40DPSA-RBLU,,114.95,74.7
SHT40DPSA-RDCA,,114.95,74.7
SHT40DPSA-RED,,114.95,74.7
SHT40DPSA-RLMA,,114.95,74.7
SHT40DPSA-SNCA,,114.95,74.7
SHT40DPSA-WHT,,114.95,74.7
SHT40DPSA-Yell,,114.95,74.7
SHT40DPSA-YLCA,,114.95,74.7
SHT40D-RBLU,,84.95,55.2
SHT40D-RDCA,,84.95,55.2
SHT40D-RED,,84.95,55.2
SHT40D-RLMA,,84.95,55.2
SHT40D-SNCA,,84.95,55.2
SHT40D-WHT,,84.95,55.2
SHT40D-Yell,,84.95,55.2
SHT40D-YLCA,,84.95,55.2
SHT40F-BLCA,,66.95,43.5
SHT40F-BLK,,66.95,43.5
SHT40F-BLMA,,66.95,43.5
SHT40F-DBlU,,66.95,43.5
SHT40F-DKGR,,66.95,43.5
SHT40F-Gray,,66.95,43.5
SHT40F-GRCA,,66.95,43.5
SHT40F-LG,,66.95,43.5
SHT40F-LGCA,,66.95,43.5
SHT40F-LTBLU,,66.95,43.5
SHT40F-ORAN,,66.95,43.5
SHT40F-PINK,,66.95,43.5
SHT40F-PLMA,,66.95,43.5
SHT40F-PRPL,,66.95,43.5
SHT40FPSA-BLCA,,96.95,63.0
SHT40FPSA-BLK,,96.95,63.0
SHT40FPSA-BLMA,,96.95,63.0
SHT40FPSA-DBlU,,96.95,63.0
SHT40FPSA-DKGR,,96.95,63.0
SHT40FPSA-Gray,,96.95,63.0
SHT40FPSA-GRCA,,96.95,63.0
SHT40FPSA-LG,,96.95,63.0
SHT40FPSA-LGCA,,96.95,63.0
SHT40FPSA-LTBLU,,96.95,63.0
SHT40FPSA-ORAN,,96.95,63.0
SHT40FPSA-PINK,,96.95,63.0
SHT40FPSA-PLMA,,96.95,63.0
SHT40FPSA-PRPL,,96.95,63.0
SHT40FPSA-RBLU,,96.95,63.0
SHT40FPSA-RDCA,,96.95,63.0
SHT40FPSA-RED,,96.95,63.0
SHT40FPSA-RLMA,,96.95,63.0
SHT40FPSA-SNCA,,96.95,63.0
SHT40FPSA-WHT,,96.95,63.0
SHT40FPSA-Yell,,96.95,63.0
SHT40FPSA-YLCA,,96.95,63.0
SHT40F-RBLU,,66.95,43.5
SHT40F-RDCA,,66.95,43.5
SHT40F-RED,,66.95,43.5
SHT40F-RLMA,,66.95,43.5
SHT40F-SNCA,,66.95,43.5
SHT40F-WHT,,66.95,43.5
SHT40F-Yell,,66.95,43.5
SHT40F-YLCA,,66.95,43.5
SHT40G-2T-BLK-BLU,,109.65,71.25
SHT40G-2T-BLK-DKGR,,109.65,71.25
SHT40G-2T-BLK-GRA,,109.65,71.25
SHT40G-2T-BLK-LG,,109.65,71.25
SHT40G-2T-BLK-ORAN,,109.65,71.25
SHT40G-2T-BLK-PINK,,109.65,71.25
SHT40G-2T-BLK-RED,,109.65,71.25
SHT40G-2T-BLK-WHT,,109.65,71.25
SHT40G-2T-BLK-YELL,,109.65,71.25
SHT40G-2T-BLU-BLK,,109.65,71.25
SHT40G-2T-DKG-BLK,,109.65,71.25
SHT40G-2T-GRA-BLK,,109.65,71.25
SHT40G-2T-LG-BLK,,109.65,71.25
SHT40G-2TPSA-BLK-BLU,,139.65,90.75
SHT40G-2TPSA-BLK-DKG,,139.65,90.75
SHT40G-2TPSA-BLK-GRA,,139.65,90.75
SHT40G-2TPSA-BLK-LG,,139.65,90.75
SHT40G-2TPSA-BLK-ORA,,139.65,90.75
SHT40G-2TPSA-BLK-PIN,,139.65,90.75
SHT40G-2TPSA-BLK-RED,,139.65,90.75
SHT40G-2TPSA-BLK-WHT,,139.65,90.75
SHT40G-2TPSA-BLK-YEL,,139.65,90.75
SHT40G-2TPSA-BLU-BLK,,139.65,90.75
SHT40G-2TPSA-DKG-BLK,,139.65,90.75
SHT40G-2TPSA-GRA-BLK,,139.65,90.75
SHT40G-2TPSA-LG-BLK,,139.65,90.75
SHT40G-2TPSA-RED-BLK,,139.65,90.75
SHT40G-2T-RED-BLK,,139.65,90.75
SHT40G-BLCA,,79.95,51.95
SHT40G-BLK,,79.95,51.95
SHT40G-BLMA,,79.95,51.95
SHT40G-DBlU,,79.95,51.95
SHT40G-DKGR,,79.95,51.95
SHT40G-Gray,,79.95,51.95
SHT40G-GRCA,,79.95,51.95
SHT40G-LG,,79.95,51.95
SHT40G-LGCA,,79.95,51.95
SHT40G-LTBLU,,79.95,51.95
SHT40G-ORAN,,79.95,51.95
SHT40G-PINK,,79.95,51.95
SHT40G-PLMA,,79.95,51.95
SHT40G-PRPL,,79.95,51.95
SHT40GPSA-BLCA,,109.95,71.45
SHT40GPSA-BLK,,109.95,71.45
SHT40GPSA-BLMA,,109.95,71.45
SHT40GPSA-DBlU,,109.95,71.45
SHT40GPSA-DKGR,,109.95,71.45
SHT40GPSA-Gray,,109.95,71.45
SHT40GPSA-GRCA,,109.95,71.45
SHT40GPSA-LG,,109.95,71.45
